TemporalLobe_L_TIVperc_2,Numeric,8,2,Left Temporal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
TemporalLobe_L_Zscore_2,Numeric,8,2,Left Temporal lobe z score,None,None,8,Right,Scale,Input
TemporalLobe_L_perc_2,Numeric,8,2,Left Temporal lobe percentile,None,None,8,Right,Scale,Input
Cerebellum_vol_2,Numeric,8,2,cerebellum volume,None,None,8,Right,Scale,Input
Cerebellum_TIVperc_2,Numeric,8,2,cerebellum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Cerebellum_Zscore_2,Numeric,8,2,cerebellum z score,None,None,8,Right,Scale,Input
Cerebellum_perc_2,Numeric,8,2,cerebellum percentile,None,None,8,Right,Scale,Input
Cerebellum_R_vol_2,Numeric,8,2,Right cerebellum volume,None,None,8,Right,Scale,Input
Cerebellum_R_TIVperc_2,Numeric,8,2,Right cerebellum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Cerebellum_R_Zscore_2,Numeric,8,2,Right cerebellum z score,None,None,8,Right,Scale,Input
Cerebellum_R_perc_2,Numeric,8,2,Right cerebellum percentile,None,None,8,Right,Scale,Input
Cerebellum_L_vol_2,Numeric,8,2,Left cerebellum volume,None,None,8,Right,Scale,Input
Cerebellum_L_TIVperc_2,Numeric,8,2,Left cerebellum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Cerebellum_L_Zscore_2,Numeric,8,2,Left cerebellum z score,None,None,8,Right,Scale,Input
Cerebellum_L_perc_2,Numeric,8,2,Left cerebellum percentile,None,None,8,Right,Scale,Input
CSF_Dura_vol_2,Numeric,8,2,CSF dura matter volume,None,None,8,Right,Scale,Input
CSF_Dura_TIVperc_2,Numeric,8,2,CSF dura matter vol/mTIV ratio(%),None,None,8,Right,Scale,Input
CSF_Dura_Zscore_2,Numeric,8,2,CSF dura matter z score,None,None,8,Right,Scale,Input
CSF_Dura_perc_2,Numeric,8,2,CSF dura matter percentile,None,None,8,Right,Scale,Input
LateralVent_vol_2,Numeric,8,2,Lateral ventricles volume,None,None,8,Right,Scale,Input
LateralVent_TIVperc_2,Numeric,8,2,Lateral ventricles vol/mTIV ratio(%),None,None,8,Right,Scale,Input
LateralVent_Zscore_2,Numeric,8,2,Lateral ventricles z score,None,None,8,Right,Scale,Input
LateralVent_perc_2,Numeric,8,2,Lateral ventricles percentile,None,None,8,Right,Scale,Input
LateralVent_R_vol_2,Numeric,8,2,Right Lateral ventricles volume,None,None,8,Right,Scale,Input
LateralVent_R_TIVperc_2,Numeric,8,2,Right Lateral ventricles vol/mTIV ratio(%),None,None,8,Right,Scale,Input
LateralVent_R_Zscore_2,Numeric,8,2,Right Lateral ventricles z score,None,None,8,Right,Scale,Input
LateralVent_R_perc_2,Numeric,8,2,Right Lateral ventricles percentile,None,None,8,Right,Scale,Input
LateralVent_L_vol_2,Numeric,8,2,Left Lateral ventricles volume,None,None,8,Right,Scale,Input
LateralVent_L_TIVperc_2,Numeric,8,2,Left Lateral ventricles vol/mTIV ratio(%),None,None,8,Right,Scale,Input
LateralVent_L_Zscore_2,Numeric,8,2,Left Lateral ventricles z score,None,None,8,Right,Scale,Input
LateralVent_L_perc_2,Numeric,8,2,Left Lateral ventricles percentile,None,None,8,Right,Scale,Input
CognitiveReserve1,Numeric,11,5,"educ (yrs), occup (categorized), WRAT_1 (SS) A-R  factor score   1 for analysis 1",None,None,13,Right,Scale,Input
CognitiveReserve2,Numeric,11,5,"educ (yrs), occup (categorized), WRAT (SS with missing data)) A-R  factor score   1 for analysis 2",None,None,13,Right,Scale,Input
CognitiveReserve3,Numeric,11,5,"educ (yrs), occup (categorized) A-R  factor score   1 for analysis 3",None,None,13,Right,Scale,Input
CognitiveReserve4,Numeric,11,5,"educ (yrs), WRAT_1 (SS), A-R  factor score   1 for analysis 1",None,None,13,Right,Scale,Input
CognitiveReserve5,Numeric,11,5,"educ (yrs), WRAT (SS w missing data), A-R  factor score   1 for analysis 2",None,None,13,Right,Scale,Input
CognitiveReserve1_Dichot,Numeric,8,2,Median split of CognitiveReserve1,"{.00, Low CR}...",None,6,Right,Nominal,Input
CognitiveReserve2_Dichot,Numeric,8,2,Median split of CognitiveReserve2,"{.00, Low CR}...",None,7,Right,Nominal,Input
CognitiveReserve3_Dichot,Numeric,8,2,Median split of CognitiveReserve3,"{.00, Low CR}...",None,8,Right,Nominal,Input
CognitiveReserve4_Dichot,Numeric,8,2,Median split of CognitiveReserve4,"{.00, Low CR}...",None,9,Right,Nominal,Input
CognitiveReserve5_Dichot,Numeric,8,2,Median split of CognitiveReserve5,"{.00, Low CR}...",None,8,Right,Nominal,Input
CR_BtwMeasureVariablility,Numeric,8,2,,"{.00, Consistently Low CR}...",None,24,Right,Nominal,Input
memoryprofile_manuscript_includeVexclude,Numeric,8,2,exclude if normal and known history of stroke and no hvlt given,"{.00, include}...",None,8,Right,Nominal,Input
all3memmeasures,Numeric,8,2,"completed hvlt, log mem, vis repro","{.00, yes}...",None,8,Right,Nominal,Input
PPA_group,Numeric,8,2,,"{.00, logopenic}...",None,29,Right,Nominal,Input
NeuroReaderDate_BL,Date,10,0,Date of MRI scan with NR,None,None,8,Right,Scale,Input
mTIV_BL,Numeric,8,2,measured total intracranial volum (mTIV) mL,None,None,8,Right,Scale,Input
WBV_vol_BL,Numeric,8,2,Whole Brain Volume mL,None,None,8,Right,Scale,Input
WBV_TIVperc_BL,Numeric,8,2,Whole Brain vol/mTIV ratio (%),None,None,8,Right,Scale,Input
WBV_Zscore_BL,Numeric,8,2,Whole Brain Volume z score,None,None,8,Right,Scale,Input
WBV_perc_BL,Numeric,8,2,Whole Brain Volume percentile,None,None,8,Right,Scale,Input
GrayMatter_vol_BL,Numeric,8,2,Gray Matter Volume mL,None,None,8,Right,Scale,Input
GrayMatter_TIVperc_BL,Numeric,8,2,Gray Matter vol/mTIV ratio (%),None,None,8,Right,Scale,Input
GrayMatter_Zscore_BL,Numeric,8,2,Gray Matter Volume z score,None,None,8,Right,Scale,Input
GrayMatter_perc_BL,Numeric,8,2,Gray Matter Volume percentile,None,None,8,Right,Scale,Input
WhiteMatter_vol_BL,Numeric,8,2,White Matter Volume mL,None,None,8,Right,Scale,Input
WhiteMatter_TIVperc_BL,Numeric,8,2,White Matter vol/mTIV ratio (%),None,None,8,Right,Scale,Input
WhiteMatter_Zscore_BL,Numeric,8,2,White Matter Volume z score,None,None,8,Right,Scale,Input
WhiteMatter_perc_BL,Numeric,8,2,White Matter Volume percentile,None,None,8,Right,Scale,Input
Hippocampus_Asym_Index_BL,Numeric,8,2,Hippocampus asymmetry index,None,None,8,Right,Scale,Input
Hippocampus_Asym_Zscor_BL,Numeric,8,2,hippocampus asymmetry z score,None,None,8,Right,Scale,Input
Hippocampus_Asym_percentile_BL,Numeric,8,2,hippocampus asymmetry percentile,None,None,8,Right,Scale,Input
Hippocampus_vol_BL,Numeric,8,2,hippocampus volume,None,None,8,Right,Scale,Input
Hippocampus_TIVperc_BL,Numeric,8,2,hippocampus vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Hippocampus_Zscore_BL,Numeric,8,2,hippocampus z score,None,None,8,Right,Scale,Input
Hippocampus_perc_BL,Numeric,8,2,hippocampus percentile,None,None,8,Right,Scale,Input
Hippocampus_R_vol_BL,Numeric,8,2,Right hippocampus volume,None,None,8,Right,Scale,Input
Hippocampus_R_TIVperc_BL,Numeric,8,2,Right hippocampus vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Hippocampus_R_Zscore_BL,Numeric,8,2,Right hippocampus z score,None,None,8,Right,Scale,Input
Hippocampus_R_perc_BL,Numeric,8,2,Right hippocampus percentile,None,None,8,Right,Scale,Input
Hippocampus_L_vol_BL,Numeric,8,2,Left hippocampus volume,None,None,8,Right,Scale,Input
Hippocampus_L_TIVperc_BL,Numeric,8,2,Left hippocampus vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Hippocampus_L_Zscore_BL,Numeric,8,2,Left hippocampus z score,None,None,8,Right,Scale,Input
Hippocampus_L_perc_BL,Numeric,8,2,Left hippocampus percentile,None,None,8,Right,Scale,Input
Amygdala_vol_BL,Numeric,8,2,amygdala volume,None,None,8,Right,Scale,Input
Amygdala_TIVperc_BL,Numeric,8,2,amygdala vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Amygdala_Zscore_BL,Numeric,8,2,amygdala z score,None,None,8,Right,Scale,Input
Amygdala_perc_BL,Numeric,8,2,amygdala percentile,None,None,8,Right,Scale,Input
Amygdala_R_vol_BL,Numeric,8,2,Right amygdala volume,None,None,8,Right,Scale,Input
Amygdala_R_TIVperc_BL,Numeric,8,2,Right amygdala vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Amygdala_R_Zscore_BL,Numeric,8,2,Right amygdala z score,None,None,8,Right,Scale,Input
Amygdala_R_perc_BL,Numeric,8,2,Right amygdala percentile,None,None,8,Right,Scale,Input
Amygdala_L_vol_BL,Numeric,8,2,Left amygdala volume,None,None,8,Right,Scale,Input
Amygdala_L_TIVperc_BL,Numeric,8,2,Left amygdala vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Amygdala_L_Zscore_BL,Numeric,8,2,Left amygdala z score,None,None,8,Right,Scale,Input
Amygdala_L_perc_BL,Numeric,8,2,Left amygdala percentile,None,None,8,Right,Scale,Input
Putamen_vol_BL,Numeric,8,2,putamen volume,None,None,8,Right,Scale,Input
Putamen_TIVperc_BL,Numeric,8,2,putamen vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Putamen_Zscore_BL,Numeric,8,2,putamen z score,None,None,8,Right,Scale,Input
Putamen_perc_BL,Numeric,8,2,putamen percentile,None,None,8,Right,Scale,Input
Putamen_R_vol_BL,Numeric,8,2,Right putamen volume,None,None,8,Right,Scale,Input
Putamen_R_TIVperc_BL,Numeric,8,2,Right putamen vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Putamen_R_Zscore_BL,Numeric,8,2,Right putamen z score,None,None,8,Right,Scale,Input
Putamen_R_perc_BL,Numeric,8,2,Right putamen percentile,None,None,8,Right,Scale,Input
Putamen_L_vol_BL,Numeric,8,2,Left putamen volume,None,None,8,Right,Scale,Input
Putamen_L_TIVperc_BL,Numeric,8,2,Left putamen vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Putamen_L_Zscore_BL,Numeric,8,2,Left putamen z score,None,None,8,Right,Scale,Input
Putamen_L_perc_BL,Numeric,8,2,Left putamen percentile,None,None,8,Right,Scale,Input
Thalamus_vol_BL,Numeric,8,2,thalamus volume,None,None,8,Right,Scale,Input
Thalamus_TIVperc_BL,Numeric,8,2,thalamus vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Thalamus_Zscore_BL,Numeric,8,2,thalamus z score,None,None,8,Right,Scale,Input
Thalamus_perc_BL,Numeric,8,2,thalamus percentile,None,None,8,Right,Scale,Input
Thalamus_R_vol_BL,Numeric,8,2,Right thalamus volume,None,None,8,Right,Scale,Input
Thalamus_R_TIVperc_BL,Numeric,8,2,Right thalamus vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Thalamus_R_Zscore_BL,Numeric,8,2,Right thalamus z score,None,None,8,Right,Scale,Input
Thalamus_R_perc_BL,Numeric,8,2,Right thalamus percentile,None,None,8,Right,Scale,Input
Thalamus_L_vol_BL,Numeric,8,2,Left thalamus volume,None,None,8,Right,Scale,Input
Thalamus_L_TIVperc_BL,Numeric,8,2,Left thalamus vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Thalamus_L_Zscore_BL,Numeric,8,2,Left thalamus z score,None,None,8,Right,Scale,Input
Thalamus_L_perc_BL,Numeric,8,2,Left thalamus percentile,None,None,8,Right,Scale,Input
VentD_vol_BL,Numeric,8,2,Ventral diencephalon volume,None,None,8,Right,Scale,Input
VentD_TIVperc_BL,Numeric,8,2,Ventral diencephalon vol/mTIV ratio(%),None,None,8,Right,Scale,Input
VentD_Zscore_BL,Numeric,8,2,Ventral diencephalon z score,None,None,8,Right,Scale,Input
VentD_perc_BL,Numeric,8,2,Ventral diencephalon percentile,None,None,8,Right,Scale,Input
VentD_R_vol_BL,Numeric,8,2,Right Ventral diencephalon volume,None,None,8,Right,Scale,Input
VentD_R_TIVperc_BL,Numeric,8,2,Right Ventral diencephalon vol/mTIV ratio(%),None,None,8,Right,Scale,Input
VentD_R_Zscore_BL,Numeric,8,2,Right Ventral diencephalon z score,None,None,8,Right,Scale,Input
VentD_R_perc_BL,Numeric,8,2,Right Ventral diencephalon percentile,None,None,8,Right,Scale,Input
VentD_L_vol_BL,Numeric,8,2,Left Ventral diencephalon volume,None,None,8,Right,Scale,Input
VentD_L_TIVperc_BL,Numeric,8,2,Left Ventral diencephalon vol/mTIV ratio(%),None,None,8,Right,Scale,Input
VentD_L_Zscore_BL,Numeric,8,2,Left Ventral diencephalon z score,None,None,8,Right,Scale,Input
VentD_L_perc_BL,Numeric,8,2,Left Diencephalon ventricles percentile,None,None,8,Right,Scale,Input
Pallidum_vol_BL,Numeric,8,2,pallidum volume,None,None,8,Right,Scale,Input
Pallidum_TIVperc_BL,Numeric,8,2,pallidum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Pallidum_Zscore_BL,Numeric,8,2,pallidum z score,None,None,8,Right,Scale,Input
Pallidum_perc_BL,Numeric,8,2,pallidum percentile,None,None,8,Right,Scale,Input
Pallidum_R_vol_BL,Numeric,8,2,Right pallidum volume,None,None,8,Right,Scale,Input
Pallidum_R_TIVperc_BL,Numeric,8,2,Right pallidum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Pallidum_R_Zscore_BL,Numeric,8,2,Right pallidum z score,None,None,8,Right,Scale,Input
Pallidum_R_perc_BL,Numeric,8,2,Right pallidum percentile,None,None,8,Right,Scale,Input
Pallidum_L_vol_BL,Numeric,8,2,Left pallidum volume,None,None,8,Right,Scale,Input
Pallidum_L_TIVperc_BL,Numeric,8,2,Left pallidum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Pallidum_L_Zscore_BL,Numeric,8,2,Left pallidum z score,None,None,8,Right,Scale,Input
Pallidum_L_perc_BL,Numeric,8,2,Left pallidum percentile,None,None,8,Right,Scale,Input
Caudate_vol_BL,Numeric,8,2,caudate volume,None,None,8,Right,Scale,Input
Caudate_TIVperc_BL,Numeric,8,2,caudate vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Caudate_Zscore_BL,Numeric,8,2,caudate z score,None,None,8,Right,Scale,Input
Caudate_perc_BL,Numeric,8,2,caudate percentile,None,None,8,Right,Scale,Input
Caudate_R_vol_BL,Numeric,8,2,Right caudate volume,None,None,8,Right,Scale,Input
Caudate_R_TIVperc_BL,Numeric,8,2,Right caudate vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Caudate_R_Zscore_BL,Numeric,8,2,Right caudate z score,None,None,8,Right,Scale,Input
Caudate_R_perc_BL,Numeric,8,2,Right caudate percentile,None,None,8,Right,Scale,Input
Caudate_L_vol_BL,Numeric,8,2,Left caudate volume,None,None,8,Right,Scale,Input
Caudate_L_TIVperc_BL,Numeric,8,2,Left caudate vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Caudate_L_Zscore_BL,Numeric,8,2,Left caudate z score,None,None,8,Right,Scale,Input
Caudate_L_perc_BL,Numeric,8,2,Left caudate percentile,None,None,8,Right,Scale,Input
BrainStem_vol_BL,Numeric,8,2,brain stem volume,None,None,8,Right,Scale,Input
BrainStem_TIVperc_BL,Numeric,8,2,brain stem vol/mTIV ratio(%),None,None,8,Right,Scale,Input
BrainStem_Zscore_BL,Numeric,8,2,brain stem z score,None,None,8,Right,Scale,Input
BrainStem_perc_BL,Numeric,8,2,brain stem percentile,None,None,8,Right,Scale,Input
FrontalLobe_vol_BL,Numeric,8,2,Frontal lobe volume,None,None,8,Right,Scale,Input
FrontalLobe_TIVperc_BL,Numeric,8,2,Frontal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
FrontalLobe_Zscore_BL,Numeric,8,2,Frontal lobe z score,None,None,8,Right,Scale,Input
FrontalLobe_perc_BL,Numeric,8,2,Frontal lobe percentile,None,None,8,Right,Scale,Input
FrontalLobe_R_vol_BL,Numeric,8,2,Right Frontal lobe volume,None,None,8,Right,Scale,Input
FrontalLobe_R_TIVperc_BL,Numeric,8,2,Right Frontal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
FrontalLobe_R_Zscore_BL,Numeric,8,2,Right Frontal lobe z score,None,None,8,Right,Scale,Input
FrontalLobe_R_perc_BL,Numeric,8,2,Right Frontal lobe percentile,None,None,8,Right,Scale,Input
FrontalLobe_L_vol_BL,Numeric,8,2,Left Frontal lobe volume,None,None,8,Right,Scale,Input
FrontalLobe_L_TIVperc_BL,Numeric,8,2,Left Frontal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
FrontalLobe_L_Zscore_BL,Numeric,8,2,Left Frontal lobe z score,None,None,8,Right,Scale,Input
FrontalLobe_L_perc_BL,Numeric,8,2,Left Frontal lobe percentile,None,None,8,Right,Scale,Input
ParietalLobe_vol_BL,Numeric,8,2,Parietal lobe volume,None,None,8,Right,Scale,Input
ParietalLobe_TIVperc_BL,Numeric,8,2,Parietal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
ParietalLobe_Zscore_BL,Numeric,8,2,Parietal lobe z score,None,None,8,Right,Scale,Input
ParietalLobe_perc_BL,Numeric,8,2,Parietal lobe percentile,None,None,8,Right,Scale,Input
ParietalLobe_R_vol_BL,Numeric,8,2,Right Parietal lobe volume,None,None,8,Right,Scale,Input
ParietalLobe_R_TIVperc_BL,Numeric,8,2,Right Parietal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
ParietalLobe_R_Zscore_BL,Numeric,8,2,Right Parietal lobe z score,None,None,8,Right,Scale,Input
ParietalLobe_R_perc_BL,Numeric,8,2,Right Parietal lobe percentile,None,None,8,Right,Scale,Input
ParietalLobe_L_vol_BL,Numeric,8,2,Left Parietal lobe volume,None,None,8,Right,Scale,Input
ParietalLobe_L_TIVperc_BL,Numeric,8,2,Left Parietal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
ParietalLobe_L_Zscore_BL,Numeric,8,2,Left Parietal lobe z score,None,None,8,Right,Scale,Input
ParietalLobe_L_perc_BL,Numeric,8,2,Left Parietal lobe percentile,None,None,8,Right,Scale,Input
OccipitalLobe_vol_BL,Numeric,8,2,Occipital lobe volume,None,None,8,Right,Scale,Input
OccipitalLobe_TIVperc_BL,Numeric,8,2,Occipital lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
OccipitalLobe_Zscore_BL,Numeric,8,2,Occipital lobe z score,None,None,8,Right,Scale,Input
OccipitalLobe_perc_BL,Numeric,8,2,Occipital lobe percentile,None,None,8,Right,Scale,Input
OccipitalLobe_R_vol_BL,Numeric,8,2,Right Occipital lobe volume,None,None,8,Right,Scale,Input
OccipitalLobe_R_TIVperc_BL,Numeric,8,2,Right Occipital lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
OccipitalLobe_R_Zscore_BL,Numeric,8,2,Right Occipital lobe z score,None,None,8,Right,Scale,Input
OccipitalLobe_R_perc_BL,Numeric,8,2,Right Occipital lobe percentile,None,None,8,Right,Scale,Input
OccipitalLobe_L_vol_BL,Numeric,8,2,Left Occipital lobe volume,None,None,8,Right,Scale,Input
OccipitalLobe_L_TIVperc_BL,Numeric,8,2,Left Occipital lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
OccipitalLobe_L_Zscore_BL,Numeric,8,2,Left Occipital lobe z score,None,None,8,Right,Scale,Input
OccipitalLobe_L_perc_BL,Numeric,8,2,Left Occipital lobe percentile,None,None,8,Right,Scale,Input
TemporalLobe_vol_BL,Numeric,8,2,Temporal lobe volume,None,None,8,Right,Scale,Input
TemporalLobe_TIVperc_BL,Numeric,8,2,Temporal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
TemporalLobe_Zscore_BL,Numeric,8,2,Temporal lobe z score,None,None,8,Right,Scale,Input
TemporalLobe_perc_BL,Numeric,8,2,Temporal lobe percentile,None,None,8,Right,Scale,Input
TemporalLobe_R_vol_BL,Numeric,8,2,Right Temporal lobe volume,None,None,8,Right,Scale,Input
TemporalLobe_R_TIVperc_BL,Numeric,8,2,Right Temporal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
TemporalLobe_R_Zscore_BL,Numeric,8,2,Right Temporal lobe z score,None,None,8,Right,Scale,Input
TemporalLobe_R_perc_BL,Numeric,8,2,Right Temporal lobe percentile,None,None,8,Right,Scale,Input
TemporalLobe_L_vol_BL,Numeric,8,2,Left Temporal lobe volume,None,None,8,Right,Scale,Input
TemporalLobe_L_TIVperc_BL,Numeric,8,2,Left Temporal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
TemporalLobe_L_Zscore_BL,Numeric,8,2,Left Temporal lobe z score,None,None,8,Right,Scale,Input
TemporalLobe_L_perc_BL,Numeric,8,2,Left Temporal lobe percentile,None,None,8,Right,Scale,Input
Cerebellum_vol_BL,Numeric,8,2,cerebellum volume,None,None,8,Right,Scale,Input
Cerebellum_TIVperc_BL,Numeric,8,2,cerebellum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Cerebellum_Zscore_BL,Numeric,8,2,cerebellum z score,None,None,8,Right,Scale,Input
Cerebellum_perc_BL,Numeric,8,2,cerebellum percentile,None,None,8,Right,Scale,Input
Cerebellum_R_vol_BL,Numeric,8,2,Right cerebellum volume,None,None,8,Right,Scale,Input
Cerebellum_R_TIVperc_BL,Numeric,8,2,Right cerebellum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Cerebellum_R_Zscore_BL,Numeric,8,2,Right cerebellum z score,None,None,8,Right,Scale,Input
Cerebellum_R_perc_BL,Numeric,8,2,Right cerebellum percentile,None,None,8,Right,Scale,Input
Cerebellum_L_vol_BL,Numeric,8,2,Left cerebellum volume,None,None,8,Right,Scale,Input
Cerebellum_L_TIVperc_BL,Numeric,8,2,Left cerebellum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Cerebellum_L_Zscore_BL,Numeric,8,2,Left cerebellum z score,None,None,8,Right,Scale,Input
Cerebellum_L_perc_BL,Numeric,8,2,Left cerebellum percentile,None,None,8,Right,Scale,Input
CSF_Dura_vol_BL,Numeric,8,2,CSF dura matter volume,None,None,8,Right,Scale,Input
CSF_Dura_TIVperc_BL,Numeric,8,2,CSF dura matter vol/mTIV ratio(%),None,None,8,Right,Scale,Input
CSF_Dura_Zscore_BL,Numeric,8,2,CSF dura matter z score,None,None,8,Right,Scale,Input
CSF_Dura_perc_BL,Numeric,8,2,CSF dura matter percentile,None,None,8,Right,Scale,Input
LateralVent_vol_BL,Numeric,8,2,Lateral ventricles volume,None,None,8,Right,Scale,Input
LateralVent_TIVperc_BL,Numeric,8,2,Lateral ventricles vol/mTIV ratio(%),None,None,8,Right,Scale,Input
LateralVent_Zscore_BL,Numeric,8,2,Lateral ventricles z score,None,None,8,Right,Scale,Input
LateralVent_perc_BL,Numeric,8,2,Lateral ventricles percentile,None,None,8,Right,Scale,Input
LateralVent_R_vol_BL,Numeric,8,2,Right Lateral ventricles volume,None,None,8,Right,Scale,Input
LateralVent_R_TIVperc_BL,Numeric,8,2,Right Lateral ventricles vol/mTIV ratio(%),None,None,8,Right,Scale,Input
LateralVent_R_Zscore_BL,Numeric,8,2,Right Lateral ventricles z score,None,None,8,Right,Scale,Input
LateralVent_R_perc_BL,Numeric,8,2,Right Lateral ventricles percentile,None,None,8,Right,Scale,Input
LateralVent_L_vol_BL,Numeric,8,2,Left Lateral ventricles volume,None,None,8,Right,Scale,Input
LateralVent_L_TIVperc_BL,Numeric,8,2,Left Lateral ventricles vol/mTIV ratio(%),None,None,8,Right,Scale,Input
LateralVent_L_Zscore_BL,Numeric,8,2,Left Lateral ventricles z score,None,None,8,Right,Scale,Input
LateralVent_L_perc_BL,Numeric,8,2,Left Lateral ventricles percentile,None,None,8,Right,Scale,Input
